path,hand,pitch_peak,pitch_agree,ink_cv,gap_cv,height_cv,bands
data/opis_1/delo_0071/035.jpg,0,0.419,0.4,0.311,1.157,0.303,38
data/opis_1/delo_0071/036.jpg,1,0.496,0.335,0.401,2.183,0.995,31
data/opis_1/delo_0071/037.jpg,1,0.454,0.13,0.413,1.523,0.78,32
data/opis_1/delo_0071/038.jpg,0,0.423,0.288,0.346,1.022,0.661,33
data/opis_1/delo_0071/039.jpg,0,0.363,0.067,0.376,2.176,0.662,40
data/opis_1/delo_0071/040.jpg,0,0.444,0.266,0.333,1.093,1.512,38
data/opis_1/delo_0071/041.jpg,0,0.402,0.266,0.376,1.926,0.62,36
data/opis_1/delo_0071/042.jpg,0,0.459,0.143,0.434,1.033,1.393,25
data/opis_1/delo_0071/043.jpg,0,0.407,-0.011,0.344,1.557,0.263,37
data/opis_1/delo_0071/044.jpg,0,0.519,-0.03,0.479,1.625,0.939,34
data/opis_1/delo_0071/045.jpg,0,0.469,0.096,0.545,0.982,0.853,27
data/opis_1/delo_0071/046.jpg,0,0.359,0.4,0.346,0.91,0.283,37
data/opis_1/delo_0071/047.jpg,0,0.551,-0.008,0.474,1.176,0.685,32
data/opis_1/delo_0071/048.jpg,0,0.533,0.204,0.471,0.929,0.686,43
data/opis_1/delo_0071/049.jpg,0,0.412,0.221,0.372,1.009,0.628,26
data/opis_1/delo_0071/050.jpg,0,0.42,0.38,0.283,0.994,0.272,33
data/opis_1/delo_0071/051.jpg,0,0.395,0.505,0.268,0.994,0.095,33
data/opis_1/delo_0071/052.jpg,0,0.478,0.188,0.283,1.593,0.361,41
data/opis_1/delo_0071/053.jpg,0,0.396,0.347,0.295,1.004,0.197,35
data/opis_1/delo_0071/054.jpg,0,0.356,0.423,0.291,0.925,0.085,36
data/opis_1/delo_0071/055.jpg,0,0.412,0.281,0.252,0.873,0.189,37
data/opis_1/delo_0071/056.jpg,0,0.393,0.497,0.274,0.878,0.183,36
data/opis_1/delo_0071/057.jpg,0,0.426,0.378,0.292,0.863,0.341,41
data/opis_1/delo_0071/058.jpg,0,0.359,0.3,0.267,0.864,0.19,37
data/opis_1/delo_0071/059.jpg,0,0.369,-0.159,0.305,0.87,0.174,16
data/opis_1/delo_0071/060.jpg,1,0.837,0.566,0.671,1.612,1.015,18
data/opis_1/delo_0071/061.jpg,0,0.791,1.0,1.926,1.782,1.079,8
data/opis_1/delo_0071/062.jpg,1,0.554,0.614,0.77,1.648,0.358,29
data/opis_1/delo_0071/063.jpg,0,0.467,0.695,0.61,1.317,0.023,30
data/opis_1/delo_0071/064.jpg,0,0.577,0.482,0.813,1.346,0.156,31
data/opis_1/delo_0071/065.jpg,0,0.522,0.5,0.725,1.295,0.146,30
data/opis_1/delo_0071/066.jpg,1,0.564,0.523,0.791,1.352,0.232,33
data/opis_1/delo_0071/067.jpg,0,0.509,0.718,0.671,1.427,0.076,29
data/opis_1/delo_0071/068.jpg,0,0.601,0.578,0.588,1.942,0.491,24
data/opis_1/delo_0071/069.jpg,0,0.513,0.658,0.774,1.508,0.022,26
data/opis_1/delo_0071/070.jpg,0,0.561,0.55,0.801,1.502,0.171,23
data/opis_1/delo_0071/071.jpg,0,0.515,0.613,0.713,2.122,0.251,32
data/opis_1/delo_0071/072.jpg,0,0.538,0.561,0.771,1.323,0.118,27
data/opis_1/delo_0071/073.jpg,0,0.541,0.46,0.702,1.38,0.411,32
data/opis_1/delo_0071/074.jpg,0,0.526,0.436,0.776,1.381,0.106,25
data/opis_1/delo_0071/075.jpg,0,0.515,0.61,0.825,1.309,0.16,30
data/opis_1/delo_0071/076.jpg,0,0.486,0.484,0.735,1.439,0.239,30
data/opis_1/delo_0071/077.jpg,0,0.511,0.446,0.727,1.292,0.25,30
data/opis_1/delo_0071/078.jpg,0,0.526,0.518,0.813,1.945,0.221,28
data/opis_1/delo_0071/079.jpg,0,0.521,0.53,0.666,1.273,0.235,28
data/opis_1/delo_0071/080.jpg,0,0.528,0.491,0.822,1.327,0.246,25
data/opis_1/delo_0071/081.jpg,0,0.532,0.429,0.832,1.35,0.248,27
data/opis_1/delo_0071/082.jpg,0,0.862,1.0,0.939,0.635,2.299,15
data/opis_1/delo_0071/083.jpg,1,0.803,1.0,1.186,2.071,0.859,5
data/opis_1/delo_0071/084.jpg,0,0.406,0.412,0.524,1.784,0.269,38
data/opis_1/delo_0071/085.jpg,0,0.498,-0.034,0.477,1.585,0.51,39
data/opis_1/delo_0071/086.jpg,0,0.524,0.113,0.496,1.886,0.861,40
data/opis_1/delo_0071/087.jpg,0,0.492,0.219,0.583,1.843,0.549,38
data/opis_1/delo_0071/088.jpg,0,0.435,0.264,0.438,1.866,0.404,46
data/opis_1/delo_0071/089.jpg,0,0.549,0.222,0.396,1.998,0.413,43
data/opis_1/delo_0071/090.jpg,0,0.485,0.262,0.391,1.785,0.348,37
data/opis_1/delo_0071/091.jpg,0,0.477,0.206,0.586,1.816,0.357,38
data/opis_1/delo_0071/092.jpg,0,0.455,0.44,0.578,1.058,0.412,7
data/opis_1/delo_0071/093.jpg,0,0.445,0.6,0.467,1.799,0.242,38
data/opis_1/delo_0071/094.jpg,0,0.508,0.218,0.48,1.43,0.306,36
data/opis_1/delo_0071/095.jpg,0,0.603,0.22,0.746,1.772,0.543,36
data/opis_1/delo_0071/096.jpg,0,0.446,0.285,0.51,2.008,0.463,38
data/opis_1/delo_0071/097.jpg,0,0.431,0.265,0.499,1.861,0.384,42
data/opis_1/delo_0071/098.jpg,0,0.524,0.363,0.42,2.024,0.386,42
data/opis_1/delo_0071/099.jpg,0,0.496,0.153,0.431,1.785,0.465,41
data/opis_1/delo_0071/100.jpg,0,0.444,0.348,0.575,1.652,0.317,39
data/opis_1/delo_0071/101.jpg,0,0.553,0.222,1.021,1.868,0.358,9
data/opis_1/delo_0071/102.jpg,0,0.398,0.511,0.396,1.828,0.32,41
data/opis_1/delo_0071/103.jpg,0,0.523,0.186,0.746,1.651,0.377,34
data/opis_1/delo_0071/104.jpg,0,0.585,0.218,0.447,1.857,0.487,36
data/opis_1/delo_0071/105.jpg,0,0.563,0.198,0.707,1.986,0.454,34
data/opis_1/delo_0071/106.jpg,0,0.422,0.229,0.442,1.864,0.347,42
data/opis_1/delo_0071/107.jpg,0,0.565,-0.019,0.545,1.91,0.29,39
data/opis_1/delo_0071/108.jpg,0,0.473,0.262,0.455,1.658,0.326,33
data/opis_1/delo_0071/109.jpg,0,0.446,0.308,0.642,1.869,0.378,40
data/opis_1/delo_0071/111.jpg,0,0.522,0.375,0.827,1.908,0.485,8
data/opis_1/delo_0071/112.jpg,0,0.465,0.026,0.338,1.045,0.819,36
data/opis_1/delo_0071/113.jpg,0,0.466,0.495,0.31,1.803,0.266,37
data/opis_1/delo_0071/114.jpg,0,0.482,0.211,0.389,1.902,0.396,36
data/opis_1/delo_0071/115.jpg,0,0.596,0.105,0.404,1.913,0.479,35
data/opis_1/delo_0071/116.jpg,0,0.473,0.187,0.37,2.002,0.485,40
data/opis_1/delo_0071/117.jpg,0,0.48,0.359,0.352,1.889,0.375,40
data/opis_1/delo_0071/118.jpg,0,0.524,0.372,0.367,1.927,0.36,44
data/opis_1/delo_0071/119.jpg,0,0.469,0.254,0.417,1.802,0.366,35
data/opis_1/delo_0071/120.jpg,0,0.444,0.255,0.464,1.705,0.485,41
data/opis_1/delo_0071/121.jpg,0,0.437,0.365,0.45,1.057,0.367,7
data/opis_1/delo_0071/122.jpg,0,0.719,0.507,1.122,2.127,0.605,24
data/opis_1/delo_0071/123.jpg,1,0.6,1.0,1.093,1.249,0.272,19
data/opis_1/delo_0071/124.jpg,0,0.414,0.236,0.382,0.987,0.306,38
data/opis_1/delo_0071/125.jpg,0,0.58,-0.053,0.855,1.65,0.609,37
data/opis_1/delo_0071/126.jpg,0,0.611,0.176,0.531,1.823,0.605,36
data/opis_1/delo_0071/127.jpg,0,0.578,0.082,0.704,1.604,0.57,36
data/opis_1/delo_0071/128.jpg,0,0.436,0.174,0.502,1.806,0.399,40
data/opis_1/delo_0071/129.jpg,0,0.589,0.03,0.5,1.828,0.337,41
data/opis_1/delo_0071/130.jpg,0,0.483,0.079,0.407,1.656,0.335,34
data/opis_1/delo_0071/131.jpg,0,0.499,0.11,0.44,1.607,0.262,34
data/opis_1/delo_0071/132.jpg,0,0.44,0.261,0.531,1.623,0.419,46
data/opis_1/delo_0071/133.jpg,0,0.437,0.109,0.991,0.976,0.666,7
data/opis_1/delo_0071/134.jpg,0,0.708,1.0,1.057,2.136,1.149,20
data/opis_1/delo_0071/135.jpg,0,0.473,-0.028,0.373,1.162,0.46,35
data/opis_1/delo_0030/000.jpg,0,0.543,1.0,1.494,1.24,1.744,20
data/opis_1/delo_0030/001.jpg,1,0.689,0.93,1.321,1.329,1.279,11
data/opis_1/delo_0030/002.jpg,1,0.756,1.0,1.56,1.365,0.901,29
data/opis_1/delo_0030/003.jpg,1,0.701,0.955,1.312,1.59,0.935,30
data/opis_1/delo_0030/004.jpg,1,0.713,0.897,1.463,1.563,1.225,26
data/opis_1/delo_0030/005.jpg,1,0.749,0.863,1.421,1.497,1.06,24
data/opis_1/delo_0030/006.jpg,1,0.749,1.0,1.668,1.311,1.55,23
data/opis_1/delo_0030/007.jpg,0,0.638,1.0,1.318,1.538,0.928,30
data/opis_1/delo_0030/008.jpg,1,0.609,0.801,1.478,1.355,1.27,36
data/opis_1/delo_0030/009.jpg,1,0.632,1.0,1.186,1.506,1.326,23
data/opis_1/delo_0030/010.jpg,1,0.738,1.0,1.818,1.606,1.104,6
data/opis_1/delo_0055/000.jpg,0,0.694,0.459,0.75,1.492,0.626,21
data/opis_1/delo_0055/002.jpg,1,0.49,1.0,1.047,1.634,0.805,39
data/opis_1/delo_0055/003.jpg,1,0.717,1.0,1.5,1.461,0.804,26
data/opis_1/delo_0055/004.jpg,1,0.75,1.0,1.357,1.991,2.144,17
data/opis_1/delo_0055/005.jpg,1,0.698,1.0,1.232,1.718,1.352,22
data/opis_1/delo_0055/006.jpg,1,0.669,0.935,0.951,1.317,0.267,13
data/opis_1/delo_0115/000.jpg,0,0.705,0.723,1.813,2.006,1.163,19
data/opis_1/delo_0115/001.jpg,1,0.536,0.277,1.83,1.028,2.356,21
data/opis_1/delo_0115/002.jpg,1,0.596,0.083,2.122,1.123,1.997,18
data/opis_1/delo_0115/003.jpg,1,0.799,-0.127,2.491,1.058,1.45,16
data/opis_1/delo_0115/004.jpg,1,0.546,-0.092,1.892,1.272,1.828,16
data/opis_1/delo_0115/005.jpg,1,0.631,0.124,2.076,1.001,1.708,21
data/opis_1/delo_0115/006.jpg,1,0.5,0.199,1.531,1.113,1.889,40
data/opis_1/delo_0115/007.jpg,1,0.638,-0.065,2.516,1.192,1.765,24
data/opis_1/delo_0115/008.jpg,1,0.616,0.116,1.859,1.235,1.52,18
data/opis_1/delo_0115/009.jpg,1,0.226,0.436,1.215,0.787,2.305,29
data/opis_1/delo_0115/010.jpg,1,0.859,0.949,2.791,1.595,1.949,22
data/opis_1/delo_0115/011.jpg,0,0.421,0.58,0.31,1.064,0.265,29
data/opis_1/delo_0115/012.jpg,0,0.41,0.439,0.268,1.071,0.275,33
data/opis_1/delo_0115/013.jpg,0,0.411,0.648,0.309,1.443,0.288,31
data/opis_1/delo_0115/015.jpg,1,0.434,0.502,0.352,1.126,0.176,29
data/opis_1/delo_0115/016.jpg,0,0.538,0.15,0.426,1.032,0.474,30
data/opis_1/delo_0115/017.jpg,0,0.417,0.355,0.384,1.338,0.355,33
data/opis_1/delo_0115/019.jpg,1,0.882,0.83,4.261,1.592,1.338,6
data/opis_1/delo_0115/020.jpg,0,0.479,0.496,0.272,1.016,0.253,29
data/opis_1/delo_0115/021.jpg,0,0.56,0.409,0.442,1.086,0.532,31
data/opis_1/delo_0115/022.jpg,0,0.41,0.12,0.329,1.222,0.303,31
data/opis_1/delo_0395/000.jpg,1,0.646,0.759,1.598,1.389,1.492,16
data/opis_1/delo_0395/001.jpg,1,0.735,1.0,1.606,1.508,1.435,21
data/opis_1/delo_0395/002.jpg,1,0.777,1.0,1.714,1.146,0.948,13
data/opis_1/delo_0395/003.jpg,1,0.684,1.0,1.481,1.202,1.845,13
data/opis_1/delo_0395/004.jpg,0,0.672,1.0,0.945,1.079,1.917,16
data/opis_1/delo_0395/005.jpg,0,0.643,1.0,0.975,1.019,2.025,29
data/opis_1/delo_0395/006.jpg,1,0.662,1.0,0.95,1.19,2.447,18
data/opis_1/delo_0395/007.jpg,1,0.731,1.0,1.096,1.271,2.112,16
data/opis_1/delo_0395/008.jpg,1,0.61,1.0,0.77,1.147,2.44,18
data/opis_1/delo_0395/009.jpg,1,0.768,1.0,0.89,1.317,1.286,17
data/opis_1/delo_0395/010.jpg,1,0.749,1.0,1.275,1.392,1.908,10
data/opis_1/delo_0395/011.jpg,1,0.783,1.0,1.153,1.377,1.899,22
data/opis_1/delo_0395/012.jpg,1,0.737,1.0,0.985,1.263,1.596,27
data/opis_1/delo_0395/013.jpg,1,0.706,1.0,1.27,1.168,1.427,22
data/opis_1/delo_0395/014.jpg,1,0.663,1.0,1.057,1.126,2.265,17
data/opis_1/delo_0395/015.jpg,1,0.711,1.0,1.404,1.211,1.979,20
data/opis_1/delo_0395/016.jpg,1,0.805,1.0,1.377,1.207,1.797,8
data/opis_1/delo_0395/017.jpg,1,0.763,1.0,1.352,1.166,1.888,18
data/opis_1/delo_0395/018.jpg,1,0.703,1.0,1.356,1.445,2.191,10
data/opis_1/delo_0395/019.jpg,1,0.812,1.0,1.317,1.101,1.709,14
data/opis_1/delo_0395/020.jpg,1,0.805,1.0,1.416,1.078,2.247,13
data/opis_1/delo_0395/021.jpg,1,0.564,1.0,1.179,1.103,2.092,23
data/opis_1/delo_0395/022.jpg,1,0.797,1.0,1.507,1.112,2.103,9
data/opis_1/delo_0395/023.jpg,1,0.853,1.0,1.512,1.177,1.27,7
data/opis_1/delo_0395/024.jpg,1,0.608,1.0,1.11,1.236,2.396,22
data/opis_1/delo_0395/025.jpg,1,0.707,1.0,1.011,1.052,1.289,10
data/opis_1/delo_0395/026.jpg,1,0.71,1.0,1.143,1.207,2.404,17
data/opis_1/delo_0395/027.jpg,1,0.698,1.0,1.258,1.105,1.211,27
data/opis_1/delo_0395/028.jpg,1,0.613,1.0,0.881,1.036,2.15,22
data/opis_1/delo_0395/029.jpg,1,0.724,1.0,1.07,1.138,1.2,26
data/opis_1/delo_0395/030.jpg,1,0.665,1.0,1.078,0.976,1.765,8
data/opis_1/delo_0395/031.jpg,1,0.689,1.0,1.133,1.173,1.387,22
data/opis_1/delo_0395/032.jpg,1,0.635,1.0,1.198,1.106,2.246,15
data/opis_1/delo_0395/033.jpg,1,0.721,1.0,1.002,1.249,1.647,25
data/opis_1/delo_0395/034.jpg,1,0.655,1.0,1.389,1.4,1.681,21
data/opis_1/delo_0395/035.jpg,1,0.703,1.0,1.503,1.208,1.13,34
data/opis_1/delo_0395/036.jpg,1,0.665,1.0,1.09,1.315,1.907,27
data/opis_1/delo_0395/037.jpg,1,0.684,1.0,0.987,1.749,1.235,28
data/opis_1/delo_0395/038.jpg,1,0.709,1.0,1.329,1.295,2.878,24
data/opis_1/delo_0395/039.jpg,1,0.728,1.0,1.374,1.593,1.534,25
data/opis_1/delo_0395/040.jpg,1,0.757,1.0,1.571,1.432,2.134,16
data/opis_1/delo_0395/041.jpg,1,0.732,1.0,1.375,1.553,1.732,20
data/opis_1/delo_0395/042.jpg,1,0.611,1.0,1.104,1.168,2.315,26
data/opis_1/delo_0395/043.jpg,1,0.71,1.0,1.145,1.187,1.59,26
data/opis_1/delo_0395/044.jpg,1,0.564,0.86,1.154,1.363,2.337,26
data/opis_1/delo_0395/045.jpg,1,0.642,1.0,1.054,1.269,1.611,24
data/opis_1/delo_0395/046.jpg,1,0.543,1.0,1.011,1.274,2.609,21
data/opis_1/delo_0395/047.jpg,1,0.704,1.0,1.179,1.149,1.791,25
data/opis_1/delo_0395/048.jpg,1,0.541,1.0,1.089,1.271,2.329,28
data/opis_1/delo_0395/049.jpg,1,0.591,1.0,1.28,0.998,1.573,15
data/opis_1/delo_0395/050.jpg,1,0.671,1.0,1.105,1.095,1.978,23
data/opis_1/delo_0395/051.jpg,1,0.819,1.0,1.529,1.056,1.233,13
data/opis_1/delo_0395/052.jpg,1,0.684,1.0,1.238,1.322,2.378,17
data/opis_1/delo_0395/053.jpg,1,0.717,1.0,1.235,1.239,1.584,28
data/opis_1/delo_0395/054.jpg,1,0.685,1.0,1.093,1.243,2.175,28
data/opis_1/delo_0395/055.jpg,1,0.773,1.0,1.343,1.196,1.592,29
data/opis_1/delo_0395/056.jpg,1,0.681,1.0,1.095,1.253,2.205,27
data/opis_1/delo_0395/057.jpg,1,0.78,1.0,1.108,1.405,1.243,20
data/opis_1/delo_0395/058.jpg,1,0.302,0.305,0.959,1.088,2.254,23
data/opis_1/delo_0395/059.jpg,1,0.728,1.0,1.707,1.491,1.702,20
data/opis_1/delo_0395/060.jpg,1,0.744,0.717,2.532,1.201,1.86,6
data/opis_1/delo_0395/061.jpg,0,0.517,0.204,0.263,0.908,0.394,33
data/opis_1/delo_0395/062.jpg,0,0.433,0.098,0.233,0.87,0.062,29
data/opis_1/delo_0395/063.jpg,0,0.461,0.073,0.233,0.887,0.04,30
data/opis_1/delo_0395/064.jpg,0,0.439,0.109,0.255,0.836,0.209,31
data/opis_1/delo_0395/065.jpg,0,0.43,0.204,0.222,0.857,0.045,30
data/opis_1/delo_0395/066.jpg,0,0.458,0.084,0.198,0.881,0.208,26
data/opis_1/delo_0395/067.jpg,0,0.427,0.507,0.244,0.87,0.059,31
data/opis_1/delo_0395/068.jpg,0,0.425,0.17,0.255,0.871,0.116,31
data/opis_1/delo_0395/069.jpg,0,0.434,0.121,0.273,0.878,0.224,29
data/opis_1/delo_0395/070.jpg,0,0.409,0.174,0.226,0.852,0.145,31
data/opis_1/delo_0395/071.jpg,0,0.412,0.283,0.261,0.851,0.233,31
data/opis_1/delo_0395/072.jpg,0,0.426,0.148,0.202,0.869,0.163,30
data/opis_1/delo_0395/073.jpg,0,0.416,0.081,0.238,0.88,0.135,30
data/opis_1/delo_0395/074.jpg,0,0.453,0.259,0.237,0.902,0.257,31
data/opis_1/delo_0395/075.jpg,0,0.439,0.131,0.234,0.88,0.067,29
data/opis_1/delo_0395/076.jpg,0,0.4,0.125,0.225,0.858,0.074,30
data/opis_1/delo_0395/077.jpg,0,0.406,0.087,0.239,0.887,0.042,30
data/opis_1/delo_0395/078.jpg,0,0.406,0.333,0.275,0.882,0.101,30
data/opis_1/delo_0395/079.jpg,0,0.422,0.212,0.258,0.862,0.138,29
data/opis_1/delo_0395/080.jpg,0,0.443,0.095,0.257,0.881,0.312,30
data/opis_1/delo_0395/081.jpg,0,0.442,0.412,0.233,0.856,0.253,32
data/opis_1/delo_0395/082.jpg,0,0.428,0.347,0.255,0.882,0.035,25
data/opis_1/delo_0395/083.jpg,0,0.396,0.306,0.265,0.879,0.074,27
data/opis_1/delo_0395/084.jpg,0,0.344,0.598,0.315,0.905,0.185,28
data/opis_1/delo_0395/085.jpg,0,0.377,0.386,0.259,0.88,0.07,30
data/opis_1/delo_0395/086.jpg,0,0.414,0.486,0.303,0.883,0.08,24
data/opis_1/delo_0395/087.jpg,0,0.397,0.307,0.283,0.859,0.221,31
data/opis_1/delo_0395/088.jpg,0,0.328,0.388,0.318,0.917,0.055,30
data/opis_1/delo_0395/089.jpg,0,0.43,0.117,0.26,0.861,0.069,30
data/opis_1/delo_0395/090.jpg,0,0.437,0.13,0.23,0.888,0.128,30
data/opis_1/delo_0395/091.jpg,0,0.446,0.086,0.22,0.868,0.191,30
data/opis_1/delo_0395/092.jpg,0,0.435,0.109,0.232,0.864,0.077,29
data/opis_1/delo_0395/093.jpg,0,0.457,0.141,0.23,0.834,0.15,31
data/opis_1/delo_0395/094.jpg,0,0.432,0.08,0.217,0.879,0.076,29
data/opis_1/delo_0395/095.jpg,0,0.448,0.075,0.194,0.847,0.095,28
data/opis_1/delo_0395/096.jpg,0,0.416,0.215,0.233,0.876,0.047,29
data/opis_1/delo_0395/097.jpg,0,0.421,0.16,0.238,0.862,0.036,19
data/opis_1/delo_0226/000.jpg,1,0.847,0.802,2.166,1.901,1.342,7
data/opis_1/delo_0226/001.jpg,0,0.41,0.426,0.498,1.11,0.335,31
data/opis_1/delo_0226/002.jpg,0,0.358,0.227,0.525,1.068,0.048,28
data/opis_1/delo_0226/003.jpg,0,0.518,-0.025,0.58,1.326,0.363,23
data/opis_1/delo_0226/004.jpg,0,0.382,0.162,0.501,1.131,0.229,22
data/opis_1/delo_0226/005.jpg,0,0.372,0.38,0.496,1.127,0.175,26
data/opis_1/delo_0226/006.jpg,0,0.401,0.322,0.495,1.141,0.316,21
data/opis_1/delo_0226/007.jpg,0,0.353,0.239,0.528,1.275,0.06,21
data/opis_1/delo_0226/008.jpg,0,0.373,0.31,0.472,1.15,0.054,19
data/opis_1/delo_0226/009.jpg,0,0.397,0.704,0.491,1.162,0.28,35
data/opis_1/delo_0226/010.jpg,0,0.368,0.475,0.499,1.099,0.209,31
data/opis_1/delo_0226/011.jpg,0,0.38,0.276,0.483,1.113,0.139,30
data/opis_1/delo_0226/012.jpg,0,0.414,0.48,0.478,1.176,0.391,35
data/opis_1/delo_0226/013.jpg,0,0.373,0.587,0.504,1.434,0.368,31
data/opis_1/delo_0226/014.jpg,0,0.367,0.368,0.476,1.157,0.141,28
data/opis_1/delo_0226/015.jpg,0,0.59,0.622,0.539,1.697,0.761,25
data/opis_1/delo_0226/016.jpg,0,0.408,0.439,0.501,1.149,0.344,32
data/opis_1/delo_0226/017.jpg,1,0.562,0.593,0.594,2.005,0.591,25
data/opis_1/delo_0226/018.jpg,0,0.463,0.422,0.519,1.139,0.391,34
data/opis_1/delo_0226/019.jpg,0,0.429,0.406,0.523,1.127,0.416,26
data/opis_1/delo_0226/020.jpg,0,0.368,0.679,0.482,1.13,0.151,30
data/opis_1/delo_0226/021.jpg,0,0.485,0.704,0.469,1.115,0.275,24
data/opis_1/delo_0226/022.jpg,0,0.434,0.301,0.507,1.161,0.373,33
data/opis_1/delo_0226/023.jpg,0,0.533,0.448,0.564,1.394,0.603,26
data/opis_1/delo_0226/024.jpg,0,0.397,0.421,0.488,1.133,0.204,29
data/opis_1/delo_0226/025.jpg,0,0.379,0.269,0.458,1.091,0.294,25
data/opis_1/delo_0226/026.jpg,0,0.338,0.257,0.457,1.087,0.153,30
data/opis_1/delo_0226/027.jpg,0,0.377,0.307,0.443,1.109,0.276,28
data/opis_1/delo_0226/028.jpg,0,0.403,0.336,0.438,1.236,0.146,26
data/opis_1/delo_0226/029.jpg,0,0.357,0.259,0.463,1.113,0.194,22
data/opis_1/delo_0290/000.jpg,1,0.738,0.543,1.49,1.681,1.665,18
data/opis_1/delo_0290/001.jpg,0,0.387,0.05,0.285,1.118,0.158,25
data/opis_1/delo_0290/002.jpg,0,0.386,0.032,0.393,1.086,0.195,26
data/opis_1/delo_0041/000.jpg,0,0.687,0.725,1.814,1.832,1.221,19
data/opis_1/delo_0041/002.jpg,1,0.694,1.0,1.269,1.532,0.896,27
data/opis_1/delo_0041/003.jpg,1,0.705,1.0,1.309,1.48,1.571,20
data/opis_1/delo_0041/004.jpg,1,0.716,1.0,1.645,1.134,1.591,14
data/opis_1/delo_0041/005.jpg,1,0.743,1.0,1.173,1.132,1.886,21
data/opis_1/delo_0041/006.jpg,1,0.765,1.0,1.797,1.047,1.589,12
data/opis_1/delo_0041/007.jpg,1,0.668,1.0,1.091,1.314,2.363,26
data/opis_1/delo_0041/008.jpg,1,0.76,1.0,1.856,1.261,1.67,16
data/opis_1/delo_0041/009.jpg,1,0.689,1.0,1.091,1.156,2.268,28
data/opis_1/delo_0041/010.jpg,1,0.78,1.0,1.257,1.198,1.024,25
data/opis_1/delo_0041/011.jpg,1,0.721,0.797,1.283,1.431,1.872,21
data/opis_1/delo_0041/012.jpg,1,0.746,1.0,1.217,1.363,1.639,23
data/opis_1/delo_0041/013.jpg,1,0.729,0.704,1.405,1.295,2.18,14
data/opis_1/delo_0041/014.jpg,0,0.79,1.0,1.48,1.308,1.149,17
data/opis_1/delo_0041/015.jpg,1,0.79,1.0,1.266,1.375,1.864,15
data/opis_1/delo_0041/016.jpg,1,0.777,1.0,1.354,1.386,1.066,20
data/opis_1/delo_0041/017.jpg,1,0.733,1.0,1.107,1.518,1.304,26
data/opis_1/delo_0041/018.jpg,1,0.684,1.0,1.069,1.321,1.762,24
data/opis_1/delo_0041/019.jpg,1,0.768,1.0,1.656,1.341,1.23,15
data/opis_1/delo_0041/020.jpg,1,0.747,1.0,1.395,1.228,2.297,16
data/opis_1/delo_0041/021.jpg,1,0.766,1.0,1.219,1.254,1.274,12
data/opis_1/delo_0041/022.jpg,1,0.65,1.0,1.23,1.422,1.928,19
data/opis_1/delo_0041/023.jpg,1,0.894,1.0,1.917,1.221,1.159,6
data/opis_1/delo_0041/024.jpg,1,0.578,1.0,1.372,1.233,2.437,12
data/opis_1/delo_0041/025.jpg,1,0.661,1.0,1.355,1.149,1.916,15
data/opis_1/delo_0041/026.jpg,0,0.821,1.0,1.357,1.533,1.794,11
data/opis_1/delo_0041/027.jpg,0,0.736,1.0,1.589,1.112,2.111,19
data/opis_1/delo_0041/028.jpg,1,0.811,1.0,1.526,1.772,1.992,9
data/opis_1/delo_0041/029.jpg,0,0.775,1.0,1.591,1.217,1.596,13
data/opis_1/delo_0041/030.jpg,1,0.798,1.0,1.505,1.379,1.731,10
data/opis_1/delo_0041/031.jpg,0,0.808,1.0,1.569,1.224,1.456,17
data/opis_1/delo_0150/000.jpg,0,0.671,0.422,1.005,1.357,0.629,19
data/opis_1/delo_0150/001.jpg,1,0.677,1.0,1.666,1.628,1.317,6
data/opis_1/delo_0150/002.jpg,1,0.898,1.0,2.385,1.453,1.114,5
data/opis_1/delo_0150/003.jpg,1,0.718,1.0,1.102,1.305,1.478,13
data/opis_1/delo_0150/004.jpg,1,0.711,1.0,1.148,1.255,0.968,30
data/opis_1/delo_0150/005.jpg,0,0.681,1.0,0.957,1.231,0.831,29
data/opis_1/delo_0150/006.jpg,0,0.763,1.0,1.118,1.244,0.405,30
data/opis_1/delo_0150/007.jpg,1,0.72,1.0,1.181,1.098,1.271,15
data/opis_1/delo_0150/008.jpg,0,0.695,1.0,1.005,1.395,0.671,30
data/opis_1/delo_0150/009.jpg,0,0.619,1.0,0.947,1.383,1.024,33
data/opis_1/delo_0150/010.jpg,1,0.694,1.0,1.188,1.37,1.218,18
data/opis_1/delo_0150/011.jpg,1,0.726,1.0,1.079,1.235,1.151,21
data/opis_1/delo_0150/012.jpg,1,0.715,1.0,1.022,1.363,1.181,20
data/opis_1/delo_0150/013.jpg,1,0.61,1.0,0.877,1.32,1.116,23
data/opis_1/delo_0150/014.jpg,1,0.532,1.0,0.765,1.194,1.497,23
data/opis_1/delo_0150/015.jpg,1,0.684,1.0,1.082,1.481,1.29,13
data/opis_1/delo_0150/016.jpg,1,0.76,1.0,1.081,1.187,1.248,12
data/opis_1/delo_0150/018.jpg,1,0.838,1.0,2.178,1.39,1.485,15
data/opis_1/delo_0150/019.jpg,1,0.802,1.0,2.566,1.26,2.175,18
data/opis_1/delo_0051/000.jpg,1,0.776,1.0,1.119,1.987,1.226,9
data/opis_1/delo_0051/001.jpg,1,0.634,1.0,1.097,1.217,0.898,27
data/opis_1/delo_0051/002.jpg,0,0.676,1.0,0.954,1.629,0.566,23
data/opis_1/delo_0051/003.jpg,0,0.689,1.0,1.457,1.435,1.989,17
data/opis_1/delo_0051/004.jpg,1,0.778,1.0,1.663,1.19,1.922,10
